PhenotypeID,PhenotypeName,PhenoDesc,DateAdded,LastModified,Status,Version,Type,PopulationID
1000794,"Flycatcher, tyrant",Myiarchus tuberculifer,2019-09-23 22:16:55,2020-04-13 11:10:18,Working Definition,1,Disease,5556339
1000795,Great kiskadee,Pitangus sulphuratus,2020-03-24 00:18:31,2020-04-06 04:43:59,Working Definition,3,LifeStyle_Envi,5555658
1000796,"Dragon, western bearded",Amphibolurus barbatus,2020-10-06 02:43:03,2020-11-06 06:09:56,Validated Phenotype,3,Vital,5556164
1000797,White-necked raven,Corvus albicollis,2021-03-01 22:50:40,2021-03-02 22:50:40 UTC,Validated Phenotype,3,Disease,5556017
1000798,"Boa, cook's tree",Corallus hortulanus cooki,2020-04-03 04:01:52,2020-12-27 05:49:35,In Progress,3,MedPhenotype,5555590
1000799,"Peacock, indian",Pavo cristatus,2019-11-01 21:21:31,2021-01-16 23:59:47,Validated Phenotype,1,Procedure,5555621
1000800,Western patch-nosed snake,Salvadora hexalepis,2020-12-20 23:43:08,2020-12-21 23:43:08 UTC,In Progress,2,Procedure,5556157
1000801,Common boubou shrike,Laniarius ferrugineus,2021-02-28 01:40:47,2021-03-01 01:40:47 UTC,Working Definition,2,MedPhenotype,5556502
1000802,Blue crane,Anthropoides paradisea,2020-07-30 00:08:55,2020-07-31 00:08:55 UTC,In Progress,1,Demograpic,5556487
1000803,American crow,Corvus brachyrhynchos,2020-12-01 19:36:57,2020-12-02 19:36:57 UTC,Validated Phenotype,3,Vital,5555869
1000804,White-faced whistling duck,Dendrocygna viduata,2020-08-11 13:01:09,2021-01-31 10:12:31,Validated Phenotype,3,LifeStyle_Envi,5555752
1000805,Desert spiny lizard,Sceloporus magister,2020-02-15 15:06:06,2020-02-16 15:06:06 UTC,In Progress,3,Vital,5556535
1000806,Black curlew,Haematopus ater,2021-03-09 20:21:06,2021-03-10 20:21:06 UTC,In Progress,3,LifeStyle_Envi,5556320
1000807,"Squirrel, african bush",Paraxerus cepapi,2019-10-19 15:10:51,2020-05-04 10:36:36,Working Definition,3,MedPhenotype,5556492
1000808,Coqui francolin,Francolinus coqui,2020-09-29 09:23:16,2020-09-30 09:23:16 UTC,Validated Phenotype,1,Lab,5555702
1000809,"Heron, green",Butorides striatus,2019-12-13 17:55:16,2020-05-20 20:36:10,Validated Phenotype,3,Vital,5556132
1000810,Cereopsis goose,Cereopsis novaehollandiae,2019-12-09 00:27:15,2021-04-17 18:22:00,Validated Phenotype,2,Demograpic,5555722
1000811,"Skua, great",Catharacta skua,2020-09-15 14:48:40,2020-12-08 16:50:21,Validated Phenotype,2,LifeStyle_Envi,5555847
1000812,"Stork, greater adjutant",Leptoptilus dubius,2020-04-15 07:18:34,2020-04-16 07:18:34 UTC,Validated Phenotype,2,Lab,5556039
1000813,Warthog,Phacochoerus aethiopus,2019-12-19 02:15:08,2020-09-09 18:45:35,In Progress,1,MedPhenotype,5556297
1000814,Common brushtail possum,Trichosurus vulpecula,2020-05-21 21:29:05,2021-03-16 02:58:22,In Progress,3,Disease,5555882
1000815,"Tortoise, burmese brown mountain",Manouria emys,2019-10-05 01:01:09,2019-11-30 12:11:04,In Progress,3,Demograpic,5556203
1000816,Red-winged blackbird,Agelaius phoeniceus,2020-08-19 05:08:55,2020-08-20 05:08:55 UTC,In Progress,1,MedPhenotype,5555622
1000817,Common langur,Semnopithecus entellus,2021-01-13 18:04:40,2021-01-14 18:04:40 UTC,Validated Phenotype,2,Disease,5556306
1000818,African lynx,Felis caracal,2020-03-16 04:12:49,2020-10-18 06:37:01,Working Definition,3,Procedure,5555624
1000819,"Dog, african wild",Lycaon pictus,2020-05-26 02:51:55,2020-12-26 07:40:05,In Progress,1,MedPhenotype,5555730
1000820,"Kingfisher, white-throated",Halcyon smyrnesis,2021-01-17 09:42:22,2021-04-10 13:16:58,Validated Phenotype,2,MedPhenotype,5556234
1000821,Spotted deer,Axis axis,2019-10-28 02:33:00,2020-11-01 10:30:36,Working Definition,2,MedPhenotype,5555610
1000822,"Kiskadee, great",Pitangus sulphuratus,2020-12-28 12:46:49,2021-01-13 21:35:26,Working Definition,2,Lab,5556164
1000823,Red-necked wallaby,Macropus rufogriseus,2019-11-16 08:15:36,2021-04-09 22:32:26,In Progress,3,MedPhenotype,5555668
1000824,"Hyena, spotted",Crocuta crocuta,2020-06-10 15:03:23,2020-08-29 17:09:38,In Progress,1,Procedure,5556011
1000825,"Iguana, marine",Amblyrhynchus cristatus,2020-12-04 19:30:18,2020-12-05 19:30:18 UTC,Validated Phenotype,3,Demograpic,5556076
1000826,"Stork, openbill",Anastomus oscitans,2020-01-26 22:41:35,2020-01-27 22:41:35 UTC,Working Definition,2,Vital,5556177
1000827,"Eagle, crowned",Spizaetus coronatus,2020-08-29 11:37:11,2021-04-09 15:40:45,In Progress,3,Procedure,5555891
1000828,"Glider, squirrel",Petaurus norfolcensis,2020-12-24 00:13:34,2020-12-25 00:13:34 UTC,Validated Phenotype,1,LifeStyle_Envi,5555559
1000829,"Macaw, blue and gold",Ara ararauna,2020-02-22 12:00:21,2020-02-23 12:00:21 UTC,In Progress,3,MedPhenotype,5556172
1000830,"Antelope, sable",Hippotragus niger,2019-11-23 05:12:12,2020-01-30 10:14:30,In Progress,1,Lab,5555579
1000831,Southern hairy-nosed wombat,Lasiorhinus latifrons,2020-10-24 20:21:29,2020-10-28 04:07:52,In Progress,1,LifeStyle_Envi,5555622
1000832,"Capuchin, weeper",Cebus nigrivittatus,2021-04-20 19:35:18,2021-04-21 19:35:18 UTC,Working Definition,2,Vital,5556475
1000833,Gray heron,Ardea cinerea,2021-02-01 14:25:18,2021-02-02 14:25:18 UTC,Working Definition,1,LifeStyle_Envi,5556160
1000834,"Goldeneye, common",Bucephala clangula,2020-06-15 07:09:20,2020-06-16 07:09:20 UTC,In Progress,2,Demograpic,5555761
1000835,"Buffalo, wild water",Bubalus arnee,2021-04-17 22:43:27,2021-04-18 22:43:27 UTC,Validated Phenotype,3,Disease,5555926
1000836,Greater kudu,Tragelaphus strepsiceros,2020-04-24 14:16:48,2021-02-07 02:12:37,Validated Phenotype,1,LifeStyle_Envi,5555565
1000837,"Phalarope, grey",Phalaropus fulicarius,2020-09-08 18:44:28,2020-09-09 18:44:28 UTC,Validated Phenotype,2,LifeStyle_Envi,5555644
1000838,Long-tailed skua,Stercorarius longicausus,2020-06-11 20:51:10,2020-06-12 20:51:10 UTC,Working Definition,3,Disease,5556522
1000839,Savannah deer (unidentified),unavailable,2020-01-30 17:58:42,2020-02-05 17:30:16,Working Definition,3,LifeStyle_Envi,5556420
1000840,African red-eyed bulbul,Pycnonotus nigricans,2020-12-28 15:25:21,2021-03-19 02:28:58,In Progress,1,Procedure,5555696
1000841,"Goat, mountain",Oreamnos americanus,2020-03-29 23:44:38,2020-03-30 23:44:38 UTC,In Progress,1,Demograpic,5555878
1000842,"Goose, knob-nosed",Sarkidornis melanotos,2019-12-30 14:28:13,2020-06-03 05:08:56,Working Definition,2,Procedure,5555613
1000843,Civet cat,Bassariscus astutus,2019-12-13 14:15:23,2020-02-02 16:20:34,Working Definition,2,Disease,5556330
1000844,Nine-banded armadillo,Dasypus novemcinctus,2020-05-24 00:24:57,2021-01-08 14:39:47,Working Definition,1,Lab,5556015
1000845,Yellow-rumped siskin,Carduelis uropygialis,2019-10-18 15:18:47,2021-03-24 18:04:01,In Progress,1,Demograpic,5556297
1000846,Argalis,Ovis ammon,2020-06-07 14:35:23,2020-06-08 14:35:23 UTC,In Progress,1,MedPhenotype,5556122
1000847,Indian red admiral,Vanessa indica,2021-02-25 00:49:38,2021-02-26 00:49:38 UTC,In Progress,2,MedPhenotype,5555613
1000848,Salmon pink bird eater tarantula,Lasiodora parahybana,2020-01-13 05:48:09,2020-09-26 18:38:23,Working Definition,1,Vital,5556298
1000849,California sea lion,Zalophus californicus,2020-08-26 09:04:25,2020-08-27 09:04:25 UTC,In Progress,3,Vital,5556530
1000850,"Tapir, brazilian",Tapirus terrestris,2019-10-09 21:24:44,2020-02-19 13:29:29,In Progress,3,Disease,5555999
1000851,Glossy ibis,Plegadis falcinellus,2020-07-26 12:13:35,2020-07-27 12:13:35 UTC,In Progress,2,Disease,5555805
1000852,Netted rock dragon,Ctenophorus ornatus,2020-08-08 12:01:02,2021-01-06 02:22:48,In Progress,2,Disease,5555685
1000853,Eastern fox squirrel,Sciurus niger,2019-10-05 21:51:30,2021-02-05 06:30:27,In Progress,3,Lab,5555621
1000854,Green heron,Butorides striatus,2020-09-06 17:20:42,2021-02-20 17:23:30,Working Definition,3,Demograpic,5556273
1000855,Tarantula,Lasiodora parahybana,2020-12-02 03:40:38,2021-01-11 04:55:16,In Progress,2,Lab,5556144
1000856,"Pelican, australian",Pelecanus conspicillatus,2019-12-15 12:51:08,2021-03-23 09:15:06,In Progress,1,LifeStyle_Envi,5555944
1000857,Puna ibis,Plegadis ridgwayi,2020-03-21 20:08:40,2020-05-06 20:36:27,Working Definition,3,Demograpic,5556259
1000858,Two-toed tree sloth,Choloepus hoffmani,2020-03-21 00:13:42,2020-07-22 14:14:59,In Progress,2,Lab,5555900
1000859,"Fowl, helmeted guinea",Numida meleagris,2020-05-30 07:14:48,2020-10-06 17:44:05,In Progress,1,LifeStyle_Envi,5556249
1000860,"Dog, african wild",Lycaon pictus,2021-01-02 08:51:57,2021-01-03 08:51:57 UTC,Validated Phenotype,2,Lab,5556402
1000861,Black-throated butcher bird,Cracticus nigroagularis,2020-03-09 19:29:53,2020-10-01 01:15:09,Validated Phenotype,3,Lab,5555948
1000862,American beaver,Castor canadensis,2020-05-18 06:29:25,2020-10-03 08:45:17,In Progress,2,Lab,5556267
1000863,"Antelope, four-horned",Tetracerus quadricornis,2020-02-24 23:29:31,2020-03-08 10:46:35,In Progress,1,Procedure,5555898
1000864,Anaconda (unidentified),Eunectes sp.,2019-11-24 19:59:07,2020-09-10 16:41:20,Working Definition,2,LifeStyle_Envi,5556042
1000865,Galah,Eolophus roseicapillus,2020-01-05 05:22:22,2020-07-12 13:03:57,Working Definition,1,LifeStyle_Envi,5556045
1000866,Red-tailed cockatoo,Calyptorhynchus magnificus,2019-11-28 18:55:30,2020-11-07 21:39:05,In Progress,3,Procedure,5556343
1000867,Common waterbuck,Kobus defassa,2020-07-06 00:17:35,2020-07-07 00:17:35 UTC,Working Definition,1,MedPhenotype,5556211
1000868,"Lizard, frilled",Chlamydosaurus kingii,2020-03-07 09:52:40,2020-06-13 16:02:59,Working Definition,2,Lab,5556161
1000869,Black-backed magpie,Gymnorhina tibicen,2019-12-08 21:32:44,2019-12-09 21:32:44 UTC,In Progress,2,Vital,5556528
1000870,Nyala,Tragelaphus angasi,2019-12-30 14:18:03,2020-03-25 13:35:24,Working Definition,1,Disease,5555845
1000871,Raccoon dog,Nyctereutes procyonoides,2020-06-29 17:32:06,2020-06-30 17:32:06 UTC,Working Definition,3,Procedure,5556241
1000872,Little cormorant,Phalacrocorax niger,2021-02-01 04:10:22,2021-02-02 04:10:22 UTC,Validated Phenotype,1,Lab,5556388
1000873,Collared lizard,Crotaphytus collaris,2020-03-09 23:48:14,2020-05-10 04:10:21,Validated Phenotype,2,Demograpic,5555687
1000874,"Curlew, black",Haematopus ater,2021-02-22 05:22:00,2021-02-23 05:22:00 UTC,Validated Phenotype,1,Demograpic,5556341
1000875,Thirteen-lined squirrel,Spermophilus tridecemlineatus,2020-03-21 07:05:35,2020-07-26 20:24:18,Working Definition,2,LifeStyle_Envi,5556240
1000876,Laughing kookaburra,Dacelo novaeguineae,2020-09-14 17:10:23,2020-09-15 17:10:23 UTC,In Progress,1,Disease,5555798
1000877,"Heron, striated",Butorides striatus,2020-08-18 12:25:08,2020-08-19 12:25:08 UTC,Working Definition,1,Disease,5556256
1000878,"Tortoise, desert",Gopherus agassizii,2020-08-31 08:44:29,2020-09-01 08:44:29 UTC,Working Definition,3,Procedure,5556165
1000879,Lesser double-collared sunbird,Nectarinia chalybea,2021-02-27 10:12:19,2021-02-28 10:12:19 UTC,In Progress,3,MedPhenotype,5555616
1000880,Dromedary camel,Camelus dromedarius,2020-12-10 22:02:44,2020-12-11 22:02:44 UTC,In Progress,1,Vital,5556121
1000881,Thirteen-lined squirrel,Spermophilus tridecemlineatus,2020-10-02 10:20:40,2021-02-19 06:20:02,Working Definition,2,Lab,5556169
1000882,African clawless otter,Aonyx capensis,2020-07-22 12:48:59,2020-09-03 00:52:57,Working Definition,2,LifeStyle_Envi,5555729
1000883,Columbian rainbow boa,Epicrates cenchria maurus,2021-03-01 18:30:04,2021-03-02 18:30:04 UTC,In Progress,1,Demograpic,5556478
1000884,Yellow-throated sandgrouse,Pterocles gutturalis,2020-12-29 00:50:41,2020-12-30 00:50:41 UTC,Validated Phenotype,3,Procedure,5555991
1000885,Water moccasin,Agkistrodon piscivorus,2020-06-26 21:47:04,2020-06-27 21:47:04 UTC,In Progress,3,MedPhenotype,5556125
1000886,"Hawk-eagle, crowned",Spizaetus coronatus,2020-01-22 03:15:18,2021-03-16 21:01:39,Validated Phenotype,2,Procedure,5556032
1000887,Blue-faced booby,Sula dactylatra,2021-03-29 00:35:01,2021-03-30 00:35:01 UTC,In Progress,1,LifeStyle_Envi,5555867
1000888,"Squirrel, african bush",Paraxerus cepapi,2020-12-30 04:21:52,2020-12-31 04:21:52 UTC,In Progress,1,Disease,5556481
1000889,Indian tree pie,Dendrocitta vagabunda,2020-08-16 03:38:59,2021-01-12 23:57:00,Validated Phenotype,3,Demograpic,5556551
1000890,Springhare,Pedetes capensis,2020-10-13 03:59:59,2020-10-14 03:59:59 UTC,Working Definition,3,Vital,5556152
1000891,White-headed vulture,Aegypius occipitalis,2021-02-26 20:50:21,2021-04-10 20:25:09,Working Definition,2,LifeStyle_Envi,5555696
1000892,Downy woodpecker,Picoides pubescens,2020-07-06 06:05:14,2021-02-01 11:09:53,Working Definition,2,Demograpic,5556035
1000893,"Goldeneye, common",Bucephala clangula,2020-02-19 04:12:39,2020-03-27 14:54:18,Working Definition,3,Demograpic,5556398
1000894,Indian mynah,Acridotheres tristis,2021-01-16 22:30:46,2021-02-08 23:17:48,Working Definition,1,MedPhenotype,5556350
1000895,"Deer, spotted",Axis axis,2020-12-26 20:22:16,2020-12-27 20:22:16 UTC,Working Definition,3,Procedure,5556118
1000896,"Kingfisher, malachite",Corythornis cristata,2020-03-06 15:44:33,2020-09-29 22:54:43,Validated Phenotype,3,MedPhenotype,5556389
1000897,Yellow mongoose,Cynictis penicillata,2021-04-11 05:57:18,2021-04-12 05:57:18 UTC,Working Definition,2,Lab,5556403
1000898,Red deer,Cervus elaphus,2020-07-04 09:33:25,2020-07-05 09:33:25 UTC,Working Definition,3,Demograpic,5556346
1000899,Least chipmunk,Eutamias minimus,2020-05-09 07:08:44,2020-09-17 20:28:19,Working Definition,1,Disease,5556314
1000900,"Buffalo, african",Snycerus caffer,2021-02-24 15:29:39,2021-02-25 15:29:39 UTC,In Progress,2,LifeStyle_Envi,5556005
1000901,Goliath heron,Ardea golieth,2021-03-14 12:30:19,2021-03-15 12:30:19 UTC,Working Definition,2,Lab,5556526
1000902,Bahama pintail,Anas bahamensis,2020-09-27 05:39:53,2020-09-28 05:39:53 UTC,Validated Phenotype,3,Demograpic,5555711
1000903,"Langur, gray",Semnopithecus entellus,2020-11-06 21:15:24,2020-11-07 21:15:24 UTC,Validated Phenotype,2,Demograpic,5556234
1000904,Bald eagle,Haliaeetus leucocephalus,2020-06-29 12:42:31,2021-01-01 06:01:12,Validated Phenotype,2,Disease,5556419
1000905,Cape clawless otter,Aonyx capensis,2021-03-28 15:52:12,2021-03-29 15:52:12 UTC,Validated Phenotype,2,LifeStyle_Envi,5555871
1000906,"Ox, musk",Ovibos moschatus,2020-07-27 07:06:41,2020-07-28 07:06:41 UTC,Working Definition,3,Lab,5556169
1000907,Nyala,Tragelaphus angasi,2020-09-04 12:56:35,2020-10-06 08:09:23,Working Definition,1,LifeStyle_Envi,5556224
1000908,Spur-winged goose,Plectopterus gambensis,2020-04-12 12:26:30,2021-04-13 06:12:48,Validated Phenotype,1,Demograpic,5556207
1000909,Grison,Galictis vittata,2019-12-24 19:48:37,2020-06-26 14:48:52,Working Definition,1,Procedure,5556394
1000910,North American beaver,Castor canadensis,2020-12-26 04:31:37,2020-12-27 04:31:37 UTC,In Progress,1,Procedure,5555604
1000911,"Lechwe, kafue flats",Kobus leche robertsi,2020-10-20 10:48:08,2020-11-24 16:22:24,Validated Phenotype,3,Lab,5555956
1000912,"Gazelle, thomson's",Gazella thompsonii,2020-07-06 03:32:49,2020-07-07 03:32:49 UTC,Working Definition,1,Demograpic,5556044
1000913,"Snake, green vine",Oxybelis fulgidus,2020-09-13 17:52:27,2020-09-14 17:52:27 UTC,Validated Phenotype,3,LifeStyle_Envi,5556471
1000914,"Avocet, pied",Recurvirostra avosetta,2021-01-03 02:21:20,2021-01-04 02:21:20 UTC,Validated Phenotype,3,Demograpic,5555950
1000915,"Pelican, eastern white",Pelecans onocratalus,2019-10-05 23:43:58,2019-12-21 07:18:01,In Progress,3,MedPhenotype,5555771
1000916,Desert spiny lizard,Sceloporus magister,2020-12-18 13:41:54,2020-12-19 13:41:54 UTC,Working Definition,1,MedPhenotype,5555937
1000917,"Cormorant, king",Phalacrocorax albiventer,2021-02-26 21:23:27,2021-02-27 21:23:27 UTC,Working Definition,1,Procedure,5555642
1000918,"Lemur, brown",Lemur fulvus,2021-01-20 01:33:39,2021-01-21 01:33:39 UTC,Working Definition,2,LifeStyle_Envi,5555779
1000919,"Ibis, sacred",Threskionis aethiopicus,2020-08-13 07:17:23,2021-04-06 17:37:01,Validated Phenotype,3,Disease,5555713
1000920,"Bettong, brush-tailed",Bettongia penicillata,2021-04-10 11:47:17,2021-04-11 11:47:17 UTC,Validated Phenotype,1,Procedure,5555842
1000921,Comb duck,Sarkidornis melanotos,2019-10-13 04:54:00,2019-10-14 04:54:00 UTC,Validated Phenotype,3,LifeStyle_Envi,5556534
1000922,Scottish highland cow,Bos taurus,2020-02-07 15:02:56,2021-03-19 13:00:09,In Progress,3,Demograpic,5556211
1000923,"Kingfisher, white-throated",Halcyon smyrnesis,2021-04-20 18:57:00,2021-04-21 18:57:00 UTC,In Progress,2,MedPhenotype,5555763
1000924,Pied avocet,Recurvirostra avosetta,2020-08-11 05:11:56,2020-10-23 11:38:47,Validated Phenotype,2,Lab,5556352
1000925,North American river otter,Lutra canadensis,2021-03-04 05:19:45,2021-03-05 05:19:45 UTC,In Progress,3,Vital,5556048
1000926,Madagascar fruit bat,Pteropus rufus,2020-06-20 10:39:33,2020-06-21 10:39:33 UTC,In Progress,2,Vital,5556111
1000927,"Otter, cape clawless",Aonyx capensis,2020-08-18 03:59:06,2021-01-16 14:32:57,Working Definition,2,LifeStyle_Envi,5555953
1000928,Sage grouse,Centrocercus urophasianus,2019-12-21 07:56:41,2020-04-18 03:48:14,Validated Phenotype,1,MedPhenotype,5555841
1000929,American racer,Coluber constrictor,2020-02-23 09:47:18,2021-02-10 17:35:48,Validated Phenotype,1,Lab,5556053
1000930,"Kangaroo, western grey",Macropus fuliginosus,2020-03-11 08:11:37,2021-01-31 11:11:00,In Progress,1,Procedure,5555977
1000931,Gemsbok,Oryx gazella,2019-10-18 23:39:28,2019-11-19 15:11:50,Validated Phenotype,2,Procedure,5556215
1000932,"Tortoise, indian star",Geochelone elegans,2020-05-13 16:34:59,2020-08-14 08:27:19,Validated Phenotype,1,Demograpic,5556017
1000933,Seven-banded armadillo,Dasypus septemcincus,2020-05-16 21:12:02,2021-03-18 18:25:52,In Progress,3,LifeStyle_Envi,5556209
1000934,Yellow-crowned night heron,Nyctanassa violacea,2019-09-20 16:17:03,2019-11-13 19:29:42,Working Definition,1,Vital,5556141
1000935,Bahama pintail,Anas bahamensis,2019-09-18 11:35:01,2020-12-08 08:58:46,Validated Phenotype,2,Disease,5555575
1000936,Yellow-rumped siskin,Carduelis uropygialis,2020-03-01 00:26:34,2020-03-02 00:26:34 UTC,Working Definition,1,Demograpic,5555957
1000937,White-winged tern,Chlidonias leucopterus,2020-04-18 14:09:41,2020-09-09 05:28:48,Working Definition,1,Demograpic,5556497
1000938,Egyptian vulture,Neophron percnopterus,2019-10-25 12:53:06,2020-11-25 04:37:55,In Progress,3,MedPhenotype,5556254
1000939,Nubian bee-eater,Merops nubicus,2020-04-28 17:25:42,2020-11-10 14:56:55,Working Definition,1,Procedure,5556139
1000940,Woodrat (unidentified),Neotoma sp.,2019-12-16 23:19:10,2020-09-01 09:27:44,Validated Phenotype,1,Vital,5556045
1000941,African jacana,Actophilornis africanus,2021-04-17 23:49:26,2021-04-18 23:49:26 UTC,Validated Phenotype,2,Demograpic,5555775
1000942,"Magpie, black-backed",Gymnorhina tibicen,2020-08-21 17:26:06,2020-08-22 17:26:06 UTC,In Progress,2,MedPhenotype,5556255
1000943,"Cockatoo, sulfur-crested",Cacatua galerita,2020-08-20 11:31:54,2020-08-21 11:31:54 UTC,In Progress,1,Disease,5556433
1000944,"Stork, woolly-necked",Ciconia episcopus,2021-01-25 06:43:33,2021-01-26 06:43:33 UTC,Validated Phenotype,2,Procedure,5556036
1000945,"Squirrel, thirteen-lined",Spermophilus tridecemlineatus,2020-01-08 05:07:55,2020-01-09 05:07:55 UTC,Validated Phenotype,1,LifeStyle_Envi,5555597
1000946,Fork-tailed drongo,Dicrurus adsimilis,2021-03-13 22:40:52,2021-03-14 22:40:52 UTC,In Progress,1,Disease,5555707
1000947,Agama lizard (unidentified),Agama sp.,2020-03-01 09:30:40,2020-09-07 22:19:11,Validated Phenotype,1,MedPhenotype,5556347
1000948,"Cormorant, pied",Phalacrocorax varius,2020-02-12 12:30:17,2020-08-25 23:10:28,Working Definition,3,Procedure,5556457
1000949,Eastern box turtle,Terrapene carolina,2020-05-22 18:45:12,2020-05-23 18:45:12 UTC,Working Definition,3,Lab,5556371
1000950,Vine snake (unidentified),Oxybelis sp.,2020-10-28 06:25:07,2020-10-29 06:25:07 UTC,Working Definition,3,Vital,5555579
1000951,Seven-banded armadillo,Dasypus septemcincus,2021-01-30 20:03:14,2021-01-31 20:03:14 UTC,Validated Phenotype,3,Disease,5555621
1000952,White-mantled colobus,Colobus guerza,2020-03-26 17:05:46,2020-03-27 17:05:46 UTC,In Progress,3,Demograpic,5556126
1000953,Red howler monkey,Alouatta seniculus,2019-10-04 18:01:34,2020-07-21 08:58:42,In Progress,1,Procedure,5555745
1000954,Carpet python,Morelia spilotes variegata,2020-09-02 00:38:51,2020-12-12 20:40:20,Working Definition,2,LifeStyle_Envi,5556420
1000955,Dingo,Canis dingo,2019-11-18 05:43:55,2021-03-19 20:12:46,In Progress,3,Vital,5555850
1000956,"Badger, honey",Mellivora capensis,2020-08-24 22:18:18,2020-08-25 22:18:18 UTC,Validated Phenotype,1,Demograpic,5555999
1000957,"Admiral, indian red",Vanessa indica,2019-09-24 11:49:38,2020-04-03 02:19:03,Working Definition,1,Procedure,5555726
1000958,Rhesus monkey,Macaca mulatta,2020-10-15 11:46:11,2020-10-16 11:46:11 UTC,Validated Phenotype,2,MedPhenotype,5556221
1000959,Buttermilk snake,Coluber constrictor,2020-03-08 21:51:21,2020-09-03 00:00:48,Working Definition,3,Procedure,5555883
1000960,Mule deer,Odocoileus hemionus,2020-11-16 05:38:48,2021-01-06 10:11:38,Working Definition,3,LifeStyle_Envi,5556369
1000961,"Cormorant, little",Phalacrocorax niger,2019-11-29 12:10:50,2020-12-17 03:19:02,Validated Phenotype,1,Demograpic,5555740
1000962,"Stork, openbill",Anastomus oscitans,2020-08-01 11:53:16,2020-08-02 11:53:16 UTC,Validated Phenotype,2,LifeStyle_Envi,5555692
1000963,Common ringtail,Pseudocheirus peregrinus,2020-01-17 20:56:02,2020-01-18 20:56:02 UTC,In Progress,1,Demograpic,5556527
1000964,Western palm tanager (unidentified),unavailable,2019-11-13 08:07:12,2019-11-14 08:07:12 UTC,Validated Phenotype,1,MedPhenotype,5556280
1000965,Common wallaroo,Macropus robustus,2019-12-04 21:21:56,2019-12-20 20:53:40,Validated Phenotype,1,Procedure,5555744
1000966,"Deer, roe",Capreolus capreolus,2020-06-11 05:39:20,2020-12-07 12:46:34,In Progress,3,Vital,5556108
1000967,Black-crowned night heron,Nycticorax nycticorax,2019-12-12 07:37:58,2020-05-05 19:48:09,Validated Phenotype,3,Lab,5556078
1000968,"Bear, sloth",Melursus ursinus,2020-04-24 04:51:22,2020-09-12 01:29:26,In Progress,1,Disease,5556537
1000969,Mexican boa,Boa constrictor mexicana,2020-04-28 17:31:46,2020-08-20 23:45:10,Validated Phenotype,1,Demograpic,5555741
1000970,"Fox, bat-eared",Otocyon megalotis,2021-01-15 06:56:40,2021-01-16 06:56:40 UTC,Validated Phenotype,1,LifeStyle_Envi,5556362
1000971,Crested screamer,Chauna torquata,2020-01-08 15:25:23,2020-07-14 16:36:57,Working Definition,2,LifeStyle_Envi,5556355
1000972,Black-collared barbet,Lybius torquatus,2021-03-02 17:29:04,2021-03-03 17:29:04 UTC,Working Definition,3,Procedure,5555820
1000973,Green vine snake,Oxybelis fulgidus,2019-12-09 05:00:53,2019-12-10 05:00:53 UTC,Validated Phenotype,2,Demograpic,5555895
1000974,Eastern cottontail rabbit,Sylvilagus floridanus,2020-10-24 03:18:54,2020-10-25 03:18:54 UTC,Validated Phenotype,2,MedPhenotype,5555979
1000975,"Deer, mule",Odocoileus hemionus,2020-09-13 23:48:26,2020-10-08 16:46:55,Working Definition,1,Procedure,5555675
1000976,"Sandpiper, spotted wood",Tringa glareola,2020-07-20 10:18:33,2020-07-21 10:18:33 UTC,Working Definition,1,Procedure,5556454
1000977,Urial,Ovis orientalis,2019-11-12 11:41:24,2019-12-28 17:01:20,Validated Phenotype,1,Demograpic,5556545
1000978,"Flamingo, greater",Phoenicopterus ruber,2019-11-26 12:33:27,2021-01-31 08:25:38,Working Definition,3,MedPhenotype,5555689
1000979,"Wolf, common",Canis lupus,2020-08-22 07:10:15,2021-02-05 17:50:31,Working Definition,3,LifeStyle_Envi,5556457
1000980,"Monkey, bleeding heart",Theropithecus gelada,2021-02-13 23:56:57,2021-02-14 23:56:57 UTC,Working Definition,3,Demograpic,5555985
1000981,Little heron,Butorides striatus,2021-03-08 13:30:13,2021-03-09 13:30:13 UTC,Working Definition,2,Demograpic,5555929
1000982,"Bulbul, african red-eyed",Pycnonotus nigricans,2020-03-27 09:01:50,2020-04-18 12:30:39,In Progress,2,Lab,5556441
1000983,Long-tailed jaeger,Stercorarius longicausus,2021-01-17 01:24:18,2021-01-28 17:45:00,Validated Phenotype,2,Procedure,5555572
1000984,Woolly-necked stork,Ciconia episcopus,2019-12-18 16:36:59,2019-12-19 16:36:59 UTC,In Progress,3,Demograpic,5556406
1000985,"Spoonbill, white",Platalea leucordia,2020-01-27 05:37:41,2020-08-30 11:03:44,Validated Phenotype,2,Disease,5555871
1000986,Hudsonian godwit,Limosa haemastica,2021-04-16 18:01:09,2021-04-17 18:01:09 UTC,In Progress,3,LifeStyle_Envi,5556222
1000987,"Lynx, african",Felis caracal,2020-05-25 17:04:35,2021-04-04 02:12:52,Working Definition,2,MedPhenotype,5555776
1000988,"Gull, pacific",Gabianus pacificus,2019-11-16 18:37:05,2020-03-27 03:17:40,Working Definition,1,Lab,5555902
1000989,"Albatross, galapagos",Diomedea irrorata,2020-02-15 21:20:32,2020-06-12 17:42:17,In Progress,2,MedPhenotype,5556182
1000990,African lion,Panthera leo,2019-10-05 14:56:21,2020-11-03 08:59:15,In Progress,1,Vital,5556475
1000991,"Vulture, white-rumped",Gyps bengalensis,2020-11-06 15:19:55,2020-11-07 15:19:55 UTC,Working Definition,2,Lab,5556000
